,playerID,age,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SLG,AVG,ISO
247,polloaj01,56.39853622827019,50.24517805426688,49.58474081689091,62.628037202011065,56.66071546262155,54.95853934863547,58.30053752342734,48.083621452180054,45.72048373017613,51.147722682754825,48.34491883257217,57.66576804868187,59.72841122132439,50.87971356366706,61.08295876185179
248,poseybu01,56.39853622827019,52.07882239497291,50.63247167888924,44.6584224416656,39.08633901825861,44.71349426925006,45.60787408434032,48.083621452180054,52.23408621974564,38.002631392005696,51.34418194260713,45.23069426051346,42.63676799308851,59.94529586881437,37.20992304394812
249,profaju01,40.129389849412654,57.31780622556157,64.25297288486748,67.12044089209743,55.562316934848866,60.08106188832817,54.49273849170123,40.418107260900285,56.42140210589747,47.79152916171249,45.34565572253721,67.61382707921659,56.95773557787581,49.934679066514995,58.21458676520949
250,puigya01,48.26396303884142,50.769076437325744,49.58474081689091,44.6584224416656,58.857512518166914,54.10478559202002,60.839070211244746,59.581892739099715,48.04677033359381,47.5118463682923,48.34491883257217,40.25666474524609,60.53437245504372,54.207874077865,60.65081274849099
251,pujolal01,75.37920700360397,52.34077158650234,48.53700995489258,40.16601875157924,54.46391840707618,54.531662470327745,43.06934139652291,40.418107260900285,44.32471176812552,41.358824913048025,51.34418194260713,42.74367950287977,47.602707504310914,47.05631168263216,48.4000691864015
252,ramirjo01,42.84091424588891,63.34263763073852,67.39616547086246,58.1356335119247,76.43188896252985,72.03361448094448,84.95513074551008,63.4146498347396,80.61478278144138,45.55406681435094,87.33533926302667,57.66576804868187,70.7450779860153,55.28184573168198,72.22072922565829
253,ramoswi01,56.39853622827019,45.26814341520765,42.25062478290262,40.16601875157924,48.97192576821276,49.836016808942766,41.800075052614204,40.418107260900285,41.5331678440243,40.24009373936725,45.34565572253721,37.76964998761241,58.03506741423354,64.27131836303397,53.535335494018035
254,realmjt01,45.55243864236517,57.05585703403213,59.01431857487585,53.64322982183833,56.66071546262155,58.800431253404994,45.60787408434032,48.083621452180054,48.97728497496089,52.2664538564356,42.34639261250225,62.63979756394923,59.66057559984809,57.55426553827586,58.23445490163906
255,reddijo01,56.39853622827019,49.98322886273745,41.202893920904295,49.15082613175197,52.26712135153081,47.27475553909641,50.684939459975126,48.083621452180054,54.095115502479786,44.71501843409036,51.34418194260713,37.76964998761241,45.119576836062954,46.16938581514022,45.845960622755065
256,rendoan01,48.26396303884142,65.17628197144455,73.68255064285242,49.15082613175197,59.9559110459396,66.48421506294406,44.33860774043161,44.25086435654017,56.886659426581005,46.113432401191325,57.342708162677056,50.20472377578082,67.8443686415621,67.99592414761544,63.53338829377351
